trial,trial_best_loss,trial_best_path,loss::path[4] StartTown→A→B→GoalCity,loss::path[4] StartTown→C→F→GoalCity,loss::path[4] StartTown→C→E→GoalCity,loss::path[4] StartTown→I→J→GoalCity,loss::path[4] StartTown→A→E→GoalCity,loss::path[4] StartTown→A→J→GoalCity,loss::path[4] StartTown→D→F→GoalCity,loss::path[4] StartTown→D→J→GoalCity,loss::path[4] StartTown→I→G→GoalCity,loss::path[4] StartTown→A→G→GoalCity,loss::path[4] StartTown→K→F→GoalCity,loss::path[4] StartTown→D→E→GoalCity,loss::path[4] StartTown→K→E→GoalCity,loss::path[5] StartTown→A→J→B→GoalCity,loss::path[5] StartTown→C→E→G→GoalCity,loss::path[5] StartTown→C→F→B→GoalCity,loss::path[5] StartTown→C→H→G→GoalCity,loss::path[5] StartTown→C→H→J→GoalCity,loss::path[5] StartTown→D→E→F→GoalCity,loss::path[5] StartTown→D→J→B→GoalCity,is_opt::path[4] StartTown→A→B→GoalCity,is_opt::path[4] StartTown→C→F→GoalCity,is_opt::path[4] StartTown→C→E→GoalCity,is_opt::path[4] StartTown→I→J→GoalCity,is_opt::path[4] StartTown→A→E→GoalCity,is_opt::path[4] StartTown→A→J→GoalCity,is_opt::path[4] StartTown→D→F→GoalCity,is_opt::path[4] StartTown→D→J→GoalCity,is_opt::path[4] StartTown→I→G→GoalCity,is_opt::path[4] StartTown→A→G→GoalCity,is_opt::path[4] StartTown→K→F→GoalCity,is_opt::path[4] StartTown→D→E→GoalCity,is_opt::path[4] StartTown→K→E→GoalCity,is_opt::path[5] StartTown→A→J→B→GoalCity,is_opt::path[5] StartTown→C→E→G→GoalCity,is_opt::path[5] StartTown→C→F→B→GoalCity,is_opt::path[5] StartTown→C→H→G→GoalCity,is_opt::path[5] StartTown→C→H→J→GoalCity,is_opt::path[5] StartTown→D→E→F→GoalCity,is_opt::path[5] StartTown→D→J→B→GoalCity,n_flights_taken_optimal,lossdiff::path[4] StartTown→A→B→GoalCity,lossdiff::path[4] StartTown→C→F→GoalCity,lossdiff::path[4] StartTown→C→E→GoalCity,lossdiff::path[4] StartTown→I→J→GoalCity,lossdiff::path[4] StartTown→A→E→GoalCity,lossdiff::path[4] StartTown→A→J→GoalCity,lossdiff::path[4] StartTown→D→F→GoalCity,lossdiff::path[4] StartTown→D→J→GoalCity,lossdiff::path[4] StartTown→I→G→GoalCity,lossdiff::path[4] StartTown→A→G→GoalCity,lossdiff::path[4] StartTown→K→F→GoalCity,lossdiff::path[4] StartTown→D→E→GoalCity,lossdiff::path[4] StartTown→K→E→GoalCity,lossdiff::path[5] StartTown→A→J→B→GoalCity,lossdiff::path[5] StartTown→C→E→G→GoalCity,lossdiff::path[5] StartTown→C→F→B→GoalCity,lossdiff::path[5] StartTown→C→H→G→GoalCity,lossdiff::path[5] StartTown→C→H→J→GoalCity,lossdiff::path[5] StartTown→D→E→F→GoalCity,lossdiff::path[5] StartTown→D→J→B→GoalCity
42,1750.0,StartTown→A→E→GoalCity,1950.0,4000.0,2200.0,3350.0,1750.0,2750.0,4000.0,4000.0,3350.0,3100.0,4100.0,4050.0,2300.0,2450.0,3700.0,3700.0,5250.0,5150.0,6250.0,3700.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,200.0,2250.0,450.0,1600.0,0.0,1000.0,2250.0,2250.0,1600.0,1350.0,2350.0,2300.0,550.0,700.0,1950.0,1950.0,3500.0,3400.0,4500.0,1950.0
43,1700.0,StartTown→I→J→GoalCity,3050.0,3750.0,2750.0,1700.0,3200.0,4150.0,1700.0,2850.0,2400.0,3300.0,2750.0,2700.0,4750.0,5050.0,4050.0,4750.0,3950.0,3650.0,3500.0,3750.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1350.0,2050.0,1050.0,0.0,1500.0,2450.0,0.0,1150.0,700.0,1600.0,1050.0,1000.0,3050.0,3350.0,2350.0,3050.0,2250.0,1950.0,1800.0,2050.0
44,1600.0,StartTown→C→F→GoalCity,3050.0,1600.0,3200.0,3150.0,2850.0,2650.0,2850.0,2800.0,5700.0,4400.0,2450.0,2700.0,3150.0,3800.0,5050.0,4350.0,4350.0,2900.0,4250.0,3950.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1450.0,0.0,1600.0,1550.0,1250.0,1050.0,1250.0,1200.0,4100.0,2800.0,850.0,1100.0,1550.0,2200.0,3450.0,2750.0,2750.0,1300.0,2650.0,2350.0
45,2250.0,StartTown→D→F→GoalCity,4200.0,3150.0,4050.0,3950.0,4500.0,5150.0,2250.0,4400.0,2950.0,3700.0,2400.0,4150.0,3750.0,4800.0,3650.0,6850.0,2650.0,4800.0,3650.0,4050.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1950.0,900.0,1800.0,1700.0,2250.0,2900.0,0.0,2150.0,700.0,1450.0,150.0,1900.0,1500.0,2550.0,1400.0,4600.0,400.0,2550.0,1400.0,1800.0
46,2600.0,StartTown→A→B→GoalCity,2600.0,3000.0,5400.0,2800.0,5000.0,3500.0,2800.0,3150.0,4000.0,3600.0,3350.0,4900.0,5350.0,3650.0,5150.0,5300.0,4500.0,4100.0,4800.0,3300.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,400.0,2800.0,200.0,2400.0,900.0,200.0,550.0,1400.0,1000.0,750.0,2300.0,2750.0,1050.0,2550.0,2700.0,1900.0,1500.0,2200.0,700.0
47,1450.0,StartTown→A→E→GoalCity,3450.0,2850.0,2050.0,2750.0,1450.0,1950.0,2650.0,2000.0,3650.0,2400.0,2500.0,3400.0,2300.0,3700.0,3900.0,6550.0,3850.0,3150.0,4450.0,3750.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2000.0,1400.0,600.0,1300.0,0.0,500.0,1200.0,550.0,2200.0,950.0,1050.0,1950.0,850.0,2250.0,2450.0,5100.0,2400.0,1700.0,3000.0,2300.0
48,1500.0,StartTown→C→F→GoalCity,2950.0,1500.0,2450.0,3350.0,2800.0,3250.0,4050.0,3100.0,3750.0,5150.0,2950.0,2950.0,4700.0,3450.0,3600.0,2800.0,3700.0,3600.0,3050.0,3300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1450.0,0.0,950.0,1850.0,1300.0,1750.0,2550.0,1600.0,2250.0,3650.0,1450.0,1450.0,3200.0,1950.0,2100.0,1300.0,2200.0,2100.0,1550.0,1800.0
49,1600.0,StartTown→A→J→GoalCity,2100.0,3600.0,3150.0,3600.0,2300.0,1600.0,4850.0,3400.0,2250.0,2450.0,4200.0,4350.0,3700.0,2500.0,4150.0,4000.0,3750.0,4700.0,5600.0,4300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,500.0,2000.0,1550.0,2000.0,700.0,0.0,3250.0,1800.0,650.0,850.0,2600.0,2750.0,2100.0,900.0,2550.0,2400.0,2150.0,3100.0,4000.0,2700.0
50,2500.0,StartTown→I→J→GoalCity,3050.0,3600.0,2600.0,2500.0,4050.0,3500.0,4150.0,3300.0,2650.0,3950.0,4900.0,3650.0,2600.0,4250.0,3500.0,3400.0,4200.0,4600.0,5000.0,4050.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,550.0,1100.0,100.0,0.0,1550.0,1000.0,1650.0,800.0,150.0,1450.0,2400.0,1150.0,100.0,1750.0,1000.0,900.0,1700.0,2100.0,2500.0,1550.0
51,1800.0,StartTown→A→G→GoalCity,2400.0,2150.0,3900.0,2200.0,4500.0,4000.0,3050.0,3900.0,1800.0,1800.0,2550.0,4650.0,3700.0,5450.0,2700.0,3650.0,4550.0,4250.0,3250.0,5350.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3,600.0,350.0,2100.0,400.0,2700.0,2200.0,1250.0,2100.0,0.0,0.0,750.0,2850.0,1900.0,3650.0,900.0,1850.0,2750.0,2450.0,1450.0,3550.0
52,2150.0,StartTown→K→F→GoalCity,3050.0,2500.0,2300.0,3650.0,4100.0,4800.0,2850.0,4300.0,2550.0,4200.0,2150.0,3200.0,2400.0,5200.0,3200.0,3250.0,3650.0,4900.0,5600.0,4700.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,900.0,350.0,150.0,1500.0,1950.0,2650.0,700.0,2150.0,400.0,2050.0,0.0,1050.0,250.0,3050.0,1050.0,1100.0,1500.0,2750.0,3450.0,2550.0
53,1700.0,StartTown→C→E→GoalCity,2750.0,3500.0,1700.0,2900.0,2150.0,3750.0,4600.0,4100.0,2400.0,3000.0,3250.0,3350.0,2000.0,6500.0,2900.0,4950.0,3300.0,3400.0,5900.0,6850.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1050.0,1800.0,0.0,1200.0,450.0,2050.0,2900.0,2400.0,700.0,1300.0,1550.0,1650.0,300.0,4800.0,1200.0,3250.0,1600.0,1700.0,4200.0,5150.0
54,1400.0,StartTown→C→E→GoalCity,3250.0,3500.0,1400.0,4000.0,3150.0,4800.0,4050.0,4000.0,3750.0,5300.0,3850.0,4200.0,2050.0,4750.0,2300.0,3350.0,2750.0,3700.0,6400.0,3950.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1850.0,2100.0,0.0,2600.0,1750.0,3400.0,2650.0,2600.0,2350.0,3900.0,2450.0,2800.0,650.0,3350.0,900.0,1950.0,1350.0,2300.0,5000.0,2550.0
55,1700.0,StartTown→A→J→GoalCity,2300.0,1950.0,2500.0,2150.0,2350.0,1700.0,3250.0,2750.0,5400.0,2800.0,2500.0,3100.0,3850.0,4450.0,4550.0,3750.0,3750.0,2850.0,3050.0,5500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,600.0,250.0,800.0,450.0,650.0,0.0,1550.0,1050.0,3700.0,1100.0,800.0,1400.0,2150.0,2750.0,2850.0,2050.0,2050.0,1150.0,1350.0,3800.0
56,1500.0,StartTown→A→E→GoalCity,2350.0,4900.0,2100.0,2150.0,1500.0,2150.0,3400.0,2300.0,4450.0,2300.0,4800.0,2700.0,3950.0,3900.0,4100.0,5400.0,3800.0,3700.0,4800.0,4050.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,850.0,3400.0,600.0,650.0,0.0,650.0,1900.0,800.0,2950.0,800.0,3300.0,1200.0,2450.0,2400.0,2600.0,3900.0,2300.0,2200.0,3300.0,2550.0
57,1800.0,StartTown→C→E→GoalCity,2350.0,2300.0,1800.0,2250.0,2100.0,3050.0,3700.0,4750.0,3800.0,4250.0,4050.0,3400.0,5150.0,3750.0,4350.0,5200.0,4950.0,3900.0,4300.0,5450.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,550.0,500.0,0.0,450.0,300.0,1250.0,1900.0,2950.0,2000.0,2450.0,2250.0,1600.0,3350.0,1950.0,2550.0,3400.0,3150.0,2100.0,2500.0,3650.0
58,2600.0,StartTown→A→B→GoalCity,2600.0,3150.0,6400.0,5850.0,3950.0,4000.0,3000.0,4150.0,3350.0,3100.0,2850.0,4050.0,4400.0,3750.0,6650.0,4150.0,4950.0,5550.0,3800.0,3900.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,550.0,3800.0,3250.0,1350.0,1400.0,400.0,1550.0,750.0,500.0,250.0,1450.0,1800.0,1150.0,4050.0,1550.0,2350.0,2950.0,1200.0,1300.0
59,1900.0,StartTown→A→B→GoalCity,1900.0,3850.0,2500.0,3050.0,2050.0,2750.0,2200.0,2950.0,3800.0,3600.0,2150.0,2800.0,2600.0,2350.0,4800.0,5250.0,4550.0,3450.0,3550.0,2550.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,1950.0,600.0,1150.0,150.0,850.0,300.0,1050.0,1900.0,1700.0,250.0,900.0,700.0,450.0,2900.0,3350.0,2650.0,1550.0,1650.0,650.0
60,2600.0,StartTown→C→F→GoalCity,4400.0,2600.0,5100.0,3500.0,4800.0,5050.0,3300.0,3850.0,4350.0,4800.0,3050.0,3450.0,4400.0,5700.0,5450.0,3250.0,4000.0,3300.0,3600.0,4500.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1800.0,0.0,2500.0,900.0,2200.0,2450.0,700.0,1250.0,1750.0,2200.0,450.0,850.0,1800.0,3100.0,2850.0,650.0,1400.0,700.0,1000.0,1900.0
61,2000.0,StartTown→D→E→GoalCity,2850.0,3950.0,2250.0,5950.0,2150.0,4000.0,3550.0,3850.0,3350.0,2950.0,6200.0,2000.0,5250.0,3850.0,2800.0,3500.0,2500.0,4450.0,4100.0,3700.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,850.0,1950.0,250.0,3950.0,150.0,2000.0,1550.0,1850.0,1350.0,950.0,4200.0,0.0,3250.0,1850.0,800.0,1500.0,500.0,2450.0,2100.0,1700.0
62,1750.0,StartTown→A→B→GoalCity,1750.0,4400.0,3800.0,2500.0,2850.0,2900.0,4500.0,2550.0,2300.0,2800.0,6100.0,3100.0,2700.0,3700.0,5100.0,3150.0,3250.0,2550.0,5950.0,3350.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,2650.0,2050.0,750.0,1100.0,1150.0,2750.0,800.0,550.0,1050.0,4350.0,1350.0,950.0,1950.0,3350.0,1400.0,1500.0,800.0,4200.0,1600.0
63,2150.0,StartTown→D→E→GoalCity,4000.0,2800.0,2350.0,2800.0,2650.0,3550.0,2950.0,3550.0,3200.0,2900.0,6650.0,2150.0,5900.0,3900.0,3900.0,3250.0,4200.0,3700.0,3000.0,3900.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1850.0,650.0,200.0,650.0,500.0,1400.0,800.0,1400.0,1050.0,750.0,4500.0,0.0,3750.0,1750.0,1750.0,1100.0,2050.0,1550.0,850.0,1750.0
64,2100.0,StartTown→I→J→GoalCity,3900.0,3000.0,3400.0,2100.0,2150.0,2250.0,4050.0,2650.0,2250.0,2350.0,3800.0,4150.0,2650.0,4050.0,4500.0,5100.0,3200.0,4800.0,5750.0,4450.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1800.0,900.0,1300.0,0.0,50.0,150.0,1950.0,550.0,150.0,250.0,1700.0,2050.0,550.0,1950.0,2400.0,3000.0,1100.0,2700.0,3650.0,2350.0
65,1700.0,StartTown→K→E→GoalCity,4550.0,1800.0,2150.0,2800.0,3500.0,5950.0,4500.0,5250.0,2150.0,4050.0,2100.0,3450.0,1700.0,7150.0,2850.0,3850.0,4150.0,4100.0,4450.0,6450.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,2850.0,100.0,450.0,1100.0,1800.0,4250.0,2800.0,3550.0,450.0,2350.0,400.0,1750.0,0.0,5450.0,1150.0,2150.0,2450.0,2400.0,2750.0,4750.0
66,2400.0,StartTown→I→J→GoalCity,3850.0,3100.0,2700.0,2400.0,3200.0,3100.0,4100.0,3400.0,3250.0,4250.0,3200.0,3700.0,5200.0,4800.0,3800.0,4150.0,3300.0,2400.0,6400.0,5100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1450.0,700.0,300.0,0.0,800.0,700.0,1700.0,1000.0,850.0,1850.0,800.0,1300.0,2800.0,2400.0,1400.0,1750.0,900.0,0.0,4000.0,2700.0
67,2350.0,StartTown→I→J→GoalCity,4300.0,3000.0,3900.0,2350.0,3700.0,3650.0,5050.0,2650.0,2600.0,4200.0,3900.0,2500.0,2800.0,5000.0,4350.0,3500.0,3100.0,2400.0,4000.0,4000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1950.0,650.0,1550.0,0.0,1350.0,1300.0,2700.0,300.0,250.0,1850.0,1550.0,150.0,450.0,2650.0,2000.0,1150.0,750.0,50.0,1650.0,1650.0
68,1900.0,StartTown→A→J→GoalCity,3700.0,2400.0,2650.0,2050.0,3600.0,1900.0,3600.0,2700.0,2750.0,3000.0,3000.0,3150.0,4800.0,3150.0,3650.0,4800.0,3700.0,3200.0,4250.0,3950.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1800.0,500.0,750.0,150.0,1700.0,0.0,1700.0,800.0,850.0,1100.0,1100.0,1250.0,2900.0,1250.0,1750.0,2900.0,1800.0,1300.0,2350.0,2050.0
69,1950.0,StartTown→I→G→GoalCity,4000.0,2750.0,3800.0,2300.0,3800.0,3400.0,2400.0,2450.0,1950.0,3500.0,2350.0,3000.0,3950.0,4750.0,3800.0,5800.0,5400.0,6100.0,3950.0,3800.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,2050.0,800.0,1850.0,350.0,1850.0,1450.0,450.0,500.0,0.0,1550.0,400.0,1050.0,2000.0,2800.0,1850.0,3850.0,3450.0,4150.0,2000.0,1850.0
70,1600.0,StartTown→A→E→GoalCity,2500.0,3700.0,2600.0,3550.0,1600.0,1850.0,3650.0,4500.0,4800.0,4100.0,3900.0,2250.0,3150.0,3150.0,5600.0,4100.0,6150.0,3600.0,4550.0,5800.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,900.0,2100.0,1000.0,1950.0,0.0,250.0,2050.0,2900.0,3200.0,2500.0,2300.0,650.0,1550.0,1550.0,4000.0,2500.0,4550.0,2000.0,2950.0,4200.0
71,1850.0,StartTown→K→F→GoalCity,3800.0,2700.0,3000.0,2750.0,3400.0,5250.0,4700.0,4150.0,3300.0,4050.0,1850.0,4400.0,2750.0,6300.0,4500.0,4350.0,3650.0,3700.0,5450.0,5200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1950.0,850.0,1150.0,900.0,1550.0,3400.0,2850.0,2300.0,1450.0,2200.0,0.0,2550.0,900.0,4450.0,2650.0,2500.0,1800.0,1850.0,3600.0,3350.0
72,1850.0,StartTown→K→F→GoalCity,3400.0,2650.0,4200.0,6000.0,4700.0,4000.0,4200.0,3400.0,5300.0,3700.0,1850.0,4350.0,4050.0,4550.0,3450.0,3650.0,4000.0,5300.0,3250.0,3950.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1550.0,800.0,2350.0,4150.0,2850.0,2150.0,2350.0,1550.0,3450.0,1850.0,0.0,2500.0,2200.0,2700.0,1600.0,1800.0,2150.0,3450.0,1400.0,2100.0
73,2400.0,StartTown→K→E→GoalCity,4500.0,5400.0,2900.0,3500.0,4150.0,5200.0,3250.0,4850.0,3850.0,5300.0,3150.0,2450.0,2400.0,4950.0,4700.0,6800.0,5500.0,5600.0,4200.0,4600.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,2100.0,3000.0,500.0,1100.0,1750.0,2800.0,850.0,2450.0,1450.0,2900.0,750.0,50.0,0.0,2550.0,2300.0,4400.0,3100.0,3200.0,1800.0,2200.0
74,2350.0,StartTown→K→E→GoalCity,3200.0,2900.0,2800.0,2400.0,2650.0,2800.0,2800.0,3200.0,3150.0,5350.0,2600.0,3750.0,2350.0,3650.0,4600.0,4050.0,4450.0,3950.0,6000.0,4050.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,850.0,550.0,450.0,50.0,300.0,450.0,450.0,850.0,800.0,3000.0,250.0,1400.0,0.0,1300.0,2250.0,1700.0,2100.0,1600.0,3650.0,1700.0
75,1950.0,StartTown→C→F→GoalCity,3900.0,1950.0,3800.0,3650.0,3400.0,5200.0,2200.0,2250.0,2350.0,4000.0,2200.0,3000.0,2650.0,6200.0,4600.0,3400.0,3100.0,2750.0,3250.0,3250.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1950.0,0.0,1850.0,1700.0,1450.0,3250.0,250.0,300.0,400.0,2050.0,250.0,1050.0,700.0,4250.0,2650.0,1450.0,1150.0,800.0,1300.0,1300.0
76,1400.0,StartTown→A→B→GoalCity,1400.0,2350.0,2150.0,2300.0,1650.0,3400.0,3650.0,2400.0,4100.0,2750.0,3750.0,2350.0,2750.0,3700.0,3700.0,2550.0,4300.0,3450.0,5350.0,2700.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.0,950.0,750.0,900.0,250.0,2000.0,2250.0,1000.0,2700.0,1350.0,2350.0,950.0,1350.0,2300.0,2300.0,1150.0,2900.0,2050.0,3950.0,1300.0
77,2400.0,StartTown→D→E→GoalCity,4100.0,3250.0,2550.0,2850.0,3450.0,2750.0,3350.0,3600.0,4300.0,4700.0,4900.0,2400.0,4400.0,3100.0,4850.0,3850.0,5550.0,4250.0,3750.0,3950.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1700.0,850.0,150.0,450.0,1050.0,350.0,950.0,1200.0,1900.0,2300.0,2500.0,0.0,2000.0,700.0,2450.0,1450.0,3150.0,1850.0,1350.0,1550.0
78,1700.0,StartTown→D→J→GoalCity,4550.0,1900.0,2800.0,2150.0,3450.0,1900.0,2600.0,1700.0,2550.0,4200.0,2150.0,2350.0,2700.0,3900.0,4150.0,4050.0,2750.0,4050.0,2750.0,3700.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2850.0,200.0,1100.0,450.0,1750.0,200.0,900.0,0.0,850.0,2500.0,450.0,650.0,1000.0,2200.0,2450.0,2350.0,1050.0,2350.0,1050.0,2000.0
79,2100.0,StartTown→C→F→GoalCity,3100.0,2100.0,2600.0,2950.0,3550.0,3350.0,2900.0,3300.0,2350.0,2200.0,4400.0,2800.0,3950.0,3350.0,3300.0,4750.0,3050.0,3750.0,5950.0,3300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1000.0,0.0,500.0,850.0,1450.0,1250.0,800.0,1200.0,250.0,100.0,2300.0,700.0,1850.0,1250.0,1200.0,2650.0,950.0,1650.0,3850.0,1200.0
80,1750.0,StartTown→I→G→GoalCity,3100.0,3500.0,4500.0,2500.0,3450.0,2200.0,3250.0,2400.0,1750.0,2250.0,2750.0,3450.0,4900.0,4000.0,4200.0,5100.0,3650.0,4200.0,3900.0,4200.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1350.0,1750.0,2750.0,750.0,1700.0,450.0,1500.0,650.0,0.0,500.0,1000.0,1700.0,3150.0,2250.0,2450.0,3350.0,1900.0,2450.0,2150.0,2450.0
81,2300.0,StartTown→I→J→GoalCity,4300.0,3300.0,4350.0,2300.0,2600.0,3100.0,2900.0,2500.0,2850.0,3750.0,2750.0,3550.0,2650.0,4500.0,5600.0,5750.0,5450.0,4800.0,4650.0,3900.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2000.0,1000.0,2050.0,0.0,300.0,800.0,600.0,200.0,550.0,1450.0,450.0,1250.0,350.0,2200.0,3300.0,3450.0,3150.0,2500.0,2350.0,1600.0
82,2000.0,StartTown→A→J→GoalCity,3950.0,3600.0,3000.0,3100.0,2150.0,2000.0,2700.0,2150.0,5450.0,3300.0,3600.0,2450.0,3400.0,3050.0,4150.0,5450.0,5550.0,4700.0,3250.0,3200.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1950.0,1600.0,1000.0,1100.0,150.0,0.0,700.0,150.0,3450.0,1300.0,1600.0,450.0,1400.0,1050.0,2150.0,3450.0,3550.0,2700.0,1250.0,1200.0
83,2800.0,StartTown→C→E→GoalCity,3600.0,3800.0,2800.0,3450.0,2850.0,3800.0,6600.0,4450.0,4300.0,3400.0,4400.0,3500.0,3250.0,4000.0,3450.0,3650.0,3150.0,4200.0,5150.0,4650.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,800.0,1000.0,0.0,650.0,50.0,1000.0,3800.0,1650.0,1500.0,600.0,1600.0,700.0,450.0,1200.0,650.0,850.0,350.0,1400.0,2350.0,1850.0
84,1750.0,StartTown→K→E→GoalCity,4900.0,5050.0,1900.0,3050.0,2700.0,3300.0,4700.0,2450.0,1950.0,3350.0,4300.0,2900.0,1750.0,6100.0,2850.0,6150.0,3900.0,3000.0,5500.0,5250.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,3150.0,3300.0,150.0,1300.0,950.0,1550.0,2950.0,700.0,200.0,1600.0,2550.0,1150.0,0.0,4350.0,1100.0,4400.0,2150.0,1250.0,3750.0,3500.0
85,1950.0,StartTown→C→F→GoalCity,3250.0,1950.0,3500.0,3300.0,3400.0,4050.0,2800.0,5700.0,2850.0,3300.0,2450.0,3550.0,3600.0,4800.0,4650.0,3650.0,4500.0,4650.0,3200.0,6450.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1300.0,0.0,1550.0,1350.0,1450.0,2100.0,850.0,3750.0,900.0,1350.0,500.0,1600.0,1650.0,2850.0,2700.0,1700.0,2550.0,2700.0,1250.0,4500.0
86,1400.0,StartTown→A→J→GoalCity,2400.0,3800.0,2700.0,3300.0,2400.0,1400.0,3750.0,3850.0,3050.0,2100.0,4450.0,5000.0,3650.0,2850.0,2700.0,5250.0,3600.0,2700.0,4950.0,5300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1000.0,2400.0,1300.0,1900.0,1000.0,0.0,2350.0,2450.0,1650.0,700.0,3050.0,3600.0,2250.0,1450.0,1300.0,3850.0,2200.0,1300.0,3550.0,3900.0
87,2050.0,StartTown→A→J→GoalCity,3900.0,2900.0,3450.0,2200.0,3350.0,2050.0,5250.0,4750.0,2450.0,2150.0,3050.0,6050.0,3300.0,2550.0,3650.0,4300.0,4050.0,3700.0,6500.0,5250.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1850.0,850.0,1400.0,150.0,1300.0,0.0,3200.0,2700.0,400.0,100.0,1000.0,4000.0,1250.0,500.0,1600.0,2250.0,2000.0,1650.0,4450.0,3200.0
88,2100.0,StartTown→I→J→GoalCity,3200.0,5000.0,4700.0,2100.0,3350.0,2450.0,3000.0,3700.0,2950.0,3500.0,3200.0,3100.0,5700.0,3900.0,6000.0,6100.0,5750.0,4800.0,4900.0,5150.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1100.0,2900.0,2600.0,0.0,1250.0,350.0,900.0,1600.0,850.0,1400.0,1100.0,1000.0,3600.0,1800.0,3900.0,4000.0,3650.0,2700.0,2800.0,3050.0
89,2550.0,StartTown→C→F→GoalCity,3200.0,2550.0,3050.0,5750.0,3900.0,3400.0,2900.0,3800.0,6450.0,5500.0,3250.0,3450.0,3650.0,3900.0,5400.0,3800.0,5850.0,3900.0,3900.0,4300.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,650.0,0.0,500.0,3200.0,1350.0,850.0,350.0,1250.0,3900.0,2950.0,700.0,900.0,1100.0,1350.0,2850.0,1250.0,3300.0,1350.0,1350.0,1750.0
